order_id,cust_no,product_cd,amount_eur
9024062,210338,P1002,322.1
9024063,200423,P1004,41.34
9024064,211360,P1005,73.26
9024065,211738,P1001,156.92
9024066,211287,P1005,54.52
9024067,200953,P1003,100.35
9024068,205455,P1001,255.89
9024069,204427,P1001,115.03
9024070,210348,P1003,105.39
9024071,207795,P1001,60.38
9024072,200827,P1002,178.16
9024073,203414,P1001,111.74
9024074,207000,P1005,94.87
9024075,209720,P1005,42.77
9024076,202980,P1003,151.57
9024077,208366,P1004,85.52
9024078,208246,P1005,54.33
9024079,204707,P1002,66.77
9024080,205260,P1001,253.87
9024081,201026,P1001,177.55
9024082,209769,P1005,15.98
9024083,209678,P1002,136.93
9024084,201105,P1002,91.85
9024085,206466,P1004,38.95
9024086,204469,P1003,111.09
9024087,210421,P1003,48.54
9024088,206616,P1004,204.79
9024089,205574,P1003,65.89
9024090,209284,P1002,46.41
9024091,200846,P1006,78.95
9024092,207512,P1003,40.82
9024093,206140,P1005,24.6
9024094,201981,P1004,225.28
9024095,201982,P1005,195.71
9024096,211886,P1002,63.08
9024097,201805,P1006,14.75
9024098,210554,P1006,75.06
9024099,203185,P1004,59.87
9024100,209711,P1001,157.87
9024101,200964,P1004,225
9024102,205762,P1006,186.81
9024103,202617,P1004,78.93
9024104,201132,P1003,75.73
9024105,201472,P1004,176.9
9024106,203524,P1006,46.64
9024107,210322,P1004,38.71
9024108,205560,P1005,81.55
9024109,211448,P1001,54.53
9024110,207505,P1004,87.62
9024111,210878,P1005,25.13
9024112,209153,P1003,128.17
9024113,210751,P1001,72.96
9024114,208959,P1002,194.24
9024115,211713,P1005,71.12
9024116,211628,P1001,57.38
9024117,203499,P1002,50.45
9024118,203303,P1002,15.29
9024119,202033,P1005,175.36
9024120,210424,P1006,25.46
9024121,207006,P1001,69.48
9024122,200383,P1004,45.73
9024123,211102,P1002,46.59
9024124,211861,P1005,27.08
9024125,205478,P1004,66.91
9024126,201525,P1005,101.91
9024127,211609,P1002,27.89
9024128,207032,P1005,96.83
9024129,202921,P1002,46.29
9024130,202445,P1001,23.01
9024131,201131,P1004,35.88
9024132,204371,P1003,44.88
9024133,208946,P1003,13.2
9024134,208667,P1006,0.56
9024135,211385,P1006,111.9
9024136,208204,P1004,139.42
9024137,204090,P1002,24.47
9024138,204876,P1003,152.67
9024139,209585,P1005,96.87
9024140,206799,P1006,93.54
9024141,206914,P1001,73.39
9024142,201491,P1002,267.45
9024143,204477,P1001,161.75
9024144,207383,P1004,68.05
9024145,202246,P1003,259.45
9024146,209784,P1004,223.79
9024147,209238,P1001,139.29
9024148,205527,P1004,89.77
9024149,211424,P1006,145.18
9024150,208200,P1006,131.98
9024151,209258,P1004,155.32
9024152,201010,P1004,55.83
9024153,209281,P1004,77.27
9024154,211025,P1005,28.34
9024155,202347,P1003,120.91
9024156,209911,P1001,165.9
9024157,201734,P1006,73.53
9024158,204291,P1005,101.29
9024159,201395,P1002,172.17
9024160,204435,P1006,89.73
9024161,206152,P1003,45.18
9024162,203511,P1002,259.08
9024163,205638,P1003,157.25
9024164,205582,P1005,140.77
9024165,211078,P1002,149.82
9024166,209205,P1001,89.2
9024167,210021,P1003,93.68
9024168,200304,P1002,189.25
9024169,202100,P1005,12.27
9024170,200099,P1001,38.25
9024171,203758,P1003,26.56
9024172,202814,P1001,256.12
9024173,203739,P1003,55.98
9024174,206996,P1001,107.3
9024175,208755,P1005,64.13
9024176,206513,P1002,184.98
9024177,205752,P1001,183.39
9024178,207298,P1002,24.07
9024179,208981,P1003,113.06
9024180,210140,P1003,39.4
9024181,207628,P1003,56.72
9024182,203321,P1002,15.63
9024183,206784,P1003,71.37
9024184,200896,P1005,31.13
9024185,201539,P1005,58.35
9024186,209410,P1004,237.38
9024187,211674,P1003,165.04
9024188,205358,P1005,150.93
9024189,206366,P1003,129.1
9024190,210338,P1001,60.39
9024191,206346,P1001,3.93
9024192,201777,P1003,77.58
9024193,207546,P1005,127.2
9024194,211274,P1003,135.14
9024195,202779,P1004,119.56
9024196,205879,P1004,52.45
9024197,209572,P1004,31.37
9024198,201209,P1006,62.09
9024199,203059,P1005,114.33
9024200,209286,P1001,37.77
9024201,211639,P1002,140.76
9024202,208523,P1002,47.84
9024203,211471,P1003,59.9
9024204,204212,P1006,109.51
9024205,201991,P1002,157.65
9024206,203520,P1001,81.42
9024207,207040,P1004,45.19
9024208,204772,P1001,42.93
9024209,206330,P1005,163.53
9024210,211471,P1003,120.45
9024211,211770,P1002,81.69
9024212,202993,P1002,62.72
9024213,209862,P1003,70.24
9024214,203322,P1006,45.7
9024215,203711,P1003,76.81
9024216,207969,P1002,73.96
9024217,205122,P1001,42.49
9024218,206895,P1003,62.98
9024219,206840,P1006,126.18
9024220,208443,P1005,83.86
9024221,204692,P1002,123.04
9024222,208611,P1003,90.23
9024223,210449,P1001,20.19
9024224,206601,P1002,258.85
9024225,203016,P1004,124.49
9024226,203927,P1005,109.17
9024227,204967,P1004,95.11
9024228,205745,P1005,134.72
9024229,202316,P1003,99.46
9024230,209214,P1005,58.88
9024231,207872,P1003,84.35
9024232,204810,P1003,120.27
9024233,201749,P1005,28.98
9024234,206407,P1004,157.81
9024235,201983,P1004,50.93
9024236,206871,P1002,36.58
9024237,203864,P1004,68.83
9024238,209900,P1001,60.93
9024239,205506,P1004,135.47
9024240,203206,P1003,82.58
9024241,209334,P1004,6.77
9024242,203027,P1005,49.2
9024243,205556,P1005,135.94
9024244,209289,P1006,143.95
9024245,207231,P1005,190.29
9024246,204962,P1003,39.16
9024247,210907,P1004,41.36
9024248,200372,P1006,76.57
9024249,205291,P1002,47.68
9024250,201878,P1005,213.49
9024251,206377,P1005,52.66
9024252,202297,P1001,130.07
9024253,200954,P1001,80.7
9024254,204514,P1005,142.01
9024255,207000,P1003,59.51
9024256,200034,P1003,75.44
9024257,211663,P1004,138.36
9024258,200615,P1006,118.3
9024259,207753,P1001,100.93
9024260,200342,P1002,94.58
9024261,200091,P1006,24.19
9024262,204587,P1006,36.33
9024263,208240,P1006,50.73
9024264,203398,P1001,127.21
9024265,200371,P1001,37.35
9024266,210213,P1005,69.75
9024267,208580,P1005,60.57
9024268,200366,P1004,18.04
9024269,200812,P1003,97.67
9024270,205570,P1002,20.5
9024271,204783,P1002,78.04
9024272,201230,P1006,91.69
9024273,201438,P1005,72.83
9024274,206257,P1002,95.41
9024275,211301,P1001,90.34
9024276,211149,P1004,158.54
9024277,200739,P1006,84.34
9024278,203643,P1005,120.9
9024279,201256,P1006,73.6
9024280,208056,P1006,99.79
9024281,209807,P1005,142.72
9024282,202826,P1002,86.2
9024283,210662,P1003,89.89
9024284,208543,P1001,129.49
9024285,206948,P1005,182.04
9024286,204171,P1002,204.82
9024287,200227,P1002,93.17
9024288,201712,P1003,58.04
9024289,200743,P1006,84.11
9024290,205234,P1006,5.83
9024291,203532,P1005,162.35
9024292,200864,P1003,76.75
9024293,203888,P1004,67.26
9024294,208068,P1002,169.77
9024295,206058,P1001,107.14
9024296,210294,P1006,102.56
9024297,200495,P1004,89.56
9024298,208870,P1002,122.48
9024299,209122,P1006,35.75
9024300,203150,P1004,34.14
9024301,200575,P1002,80.06
9024302,204311,P1005,74.91
9024303,201856,P1001,78.5
9024304,206131,P1005,48.22
9024305,209768,P1003,69.77
9024306,201846,P1006,105.59
9024307,200659,P1002,33.09
9024308,208747,P1004,108.78
9024309,200431,P1001,195.02
9024310,203786,P1005,33.75
9024311,200828,P1005,154.86
9024312,200508,P1002,149.17
9024313,208774,P1005,23.42
9024314,207722,P1001,97.31
9024315,204542,P1001,51.9
9024316,211130,P1005,105.37
9024317,204219,P1001,39.05
9024318,202167,P1005,117.17
9024319,207638,P1006,295.17
9024320,206418,P1002,21.05
9024321,204793,P1004,14.22
9024322,203657,P1003,128.32
9024323,209870,P1006,227.74
9024324,205532,P1001,96.2
9024325,206349,P1006,65.99
9024326,204896,P1006,63.74
9024327,206889,P1003,86.49
9024328,209029,P1003,202.53
9024329,203329,P1002,64.46
9024330,208828,P1006,18.78
9024331,210056,P1001,50.25
9024332,205050,P1004,31.13
9024333,210964,P1001,49.19
9024334,200481,P1003,74.18
9024335,211229,P1004,84.09
9024336,205507,P1001,124.23
9024337,210855,P1004,174.61
9024338,206910,P1001,153.65
9024339,206645,P1001,202.42
9024340,204494,P1006,144.59
9024341,201168,P1002,65.08
9024342,206284,P1003,107.55
9024343,200518,P1006,114.48
9024344,208133,P1003,81.59
9024345,206222,P1001,59.92
9024346,210195,P1003,172.91
9024347,202494,P1004,33.76
9024348,204693,P1006,148.67
9024349,207540,P1004,167.64
9024350,205788,P1002,112.81
9024351,210286,P1002,65.07
9024352,206435,P1001,18.32
9024353,200307,P1006,33.21
9024354,200877,P1001,59.7
9024355,208767,P1001,32.77
9024356,203294,P1003,13.46
9024357,210562,P1004,32.44
9024358,202669,P1003,53.01
9024359,204570,P1006,9.15
9024360,204207,P1003,43.81
9024361,208321,P1003,50.31
9024362,204027,P1002,102.48
9024363,200590,P1003,90.56
9024364,209919,P1005,76.96
9024365,208059,P1004,58.81
9024366,204264,P1001,103.42
9024367,202567,P1005,190.33
9024368,204241,P1004,74.53
9024369,202107,P1005,22.72
9024370,207220,P1001,43.76
9024371,205561,P1005,116.59
9024372,201192,P1003,50.66
9024373,205352,P1004,132.05
9024374,202222,P1004,115.94
9024375,203920,P1004,181.23
9024376,207798,P1004,152.96
9024377,207354,P1002,54.32
9024378,200311,P1005,72.18
9024379,210506,P1005,49.42
9024380,203893,P1005,271.61
9024381,207583,P1002,287.89
9024382,202762,P1001,153.53
9024383,203270,P1002,43.48
9024384,207210,P1003,78.71
9024385,211102,P1001,125.68
9024386,204761,P1002,70.49
9024387,206199,P1005,82.66
9024388,206297,P1005,68.25
9024389,201872,P1001,111.47
9024390,203164,P1002,16.77
9024391,210286,P1003,60.77
9024392,203105,P1004,91.39
9024393,209730,P1003,213.91
9024394,209843,P1005,142.37
9024395,203553,P1004,51.88
9024396,211860,P1006,81.71
9024397,203778,P1001,59.49
9024398,201327,P1004,298.01
9024399,208848,P1001,81.97
9024400,203284,P1005,131.99
9024401,209250,P1004,136.59
9024402,210136,P1006,40.54
9024403,209129,P1002,17.69
9024404,208873,P1005,92.68
9024405,205698,P1005,77.49
9024406,208648,P1003,122.63
9024407,206649,P1003,108.59
9024408,202217,P1002,129.03
9024409,210439,P1004,83.4
9024410,200528,P1006,111.89
9024411,201520,P1004,9.58
9024412,210134,P1001,183.73
9024413,204686,P1001,92.02
9024414,209888,P1002,162.23
9024415,200012,P1003,353.12
9024416,208283,P1006,70.16
9024417,209865,P1006,81.3
9024418,202983,P1003,253.19
9024419,203651,P1002,60.32
9024420,208171,P1001,18.54
9024421,209690,P1001,62.34
9024422,211714,P1005,263.54
9024423,204488,P1001,130.88
9024424,208902,P1001,36.23
9024425,202251,P1004,37.88
9024426,200066,P1002,41.59
9024427,201091,P1003,32.01
9024428,208707,P1004,35.69
9024429,211593,P1003,166.68
9024430,202833,P1002,50.22
9024431,210302,P1002,112.34
9024432,200209,P1002,49.59
9024433,201024,P1004,75.73
9024434,204123,P1002,102.99
9024435,200415,P1005,13
9024436,211034,P1003,99.52
9024437,210541,P1001,62.07
9024438,200841,P1002,66.22
9024439,205573,P1001,42.03
9024440,208969,P1005,158.34
9024441,201441,P1003,153.14
9024442,205406,P1005,87.63
9024443,210612,P1003,78.58
9024444,201853,P1006,63.41
9024445,208721,P1001,127.01
9024446,211361,P1006,108.8
9024447,210194,P1005,34.95
9024448,203384,P1002,77.05
9024449,209582,P1003,176.84
9024450,208206,P1002,124
9024451,208807,P1006,120.18
9024452,211915,P1002,168.39
9024453,201940,P1001,123.4
9024454,204305,P1003,80.08
9024455,204889,P1002,299.4
9024456,202739,P1001,37.17
9024457,204784,P1002,55.69
9024458,202073,P1005,40.6
9024459,210155,P1005,66.91
9024460,207983,P1004,93.79
9024461,206102,P1001,23.94
9024462,206265,P1003,112.21
9024463,205979,P1003,34.7
9024464,200283,P1001,75.99
9024465,206184,P1003,63.11
9024466,208825,P1006,41.57
9024467,204122,P1001,51.06
9024468,202743,P1001,112.65
9024469,206751,P1004,25.03
9024470,204371,P1006,21.06
9024471,203498,P1005,24.89
9024472,210170,P1001,84.16
9024473,206255,P1003,0
9024474,211097,P1001,66.91
9024475,207842,P1001,206.69
9024476,205423,P1006,60.26
9024477,209052,P1004,54.61
9024478,210528,P1001,39.58
9024479,200522,P1006,67.54
9024480,207687,P1005,105.05
9024481,206352,P1003,12.1
9024482,210887,P1005,76.11
9024483,200967,P1001,39.14
9024484,208671,P1003,112.13
9024485,209855,P1005,348.35
9024486,202498,P1006,84.68
9024487,208197,P1001,117.25
9024488,205700,P1002,137.68
9024489,205980,P1005,21.81
9024490,209891,P1004,183.39
9024491,201918,P1001,69.09
9024492,205041,P1002,165
9024493,209721,P1001,20.46
9024494,205191,P1001,22.31
9024495,206519,P1003,96.48
9024496,208246,P1003,34.62
9024497,206439,P1005,390.19
9024498,210149,P1004,101.94
9024499,204760,P1002,105.7
9024500,206422,P1003,146.16
9024501,206352,P1004,102.9
9024502,207966,P1004,156.79
9024503,209372,P1002,109.5
9024504,205613,P1004,175.4
9024505,207000,P1005,222.16
9024506,206063,P1001,17.51
9024507,200822,P1006,68.25
9024508,203273,P1002,23.91
9024509,206140,P1005,57.54
9024510,205574,P1001,83.49
9024511,202706,P1003,132.98
9024512,208477,P1005,161.52
9024513,209788,P1003,9.56
9024514,209200,P1003,39.37
9024515,206112,P1005,202.4
9024516,201263,P1003,195.87
9024517,211061,P1005,20.43
9024518,203348,P1002,108.83
9024519,200204,P1003,21.58
9024520,203515,P1003,25.81
9024521,203445,P1002,193.01
9024522,205066,P1006,99.09
9024523,211811,P1004,2.26
9024524,205181,P1002,39.89
9024525,207753,P1003,83.94
9024526,203631,P1005,79
9024527,203456,P1005,72.98
9024528,210708,P1003,29.68
9024529,205230,P1006,281.34
9024530,202631,P1002,66.62
9024531,201988,P1002,61.12
9024532,208264,P1005,61.38
9024533,209193,P1003,140.27
9024534,207096,P1004,50.19
9024535,204743,P1001,67.75
9024536,208924,P1002,124.7
9024537,205902,P1001,32.27
9024538,211930,P1006,12.31
9024539,206076,P1005,111.56
9024540,201930,P1006,27.01
9024541,200264,P1003,79.11
9024542,211296,P1001,176.5
9024543,211775,P1006,37.6
9024544,207554,P1003,43.22
9024545,206007,P1004,71.17
9024546,201499,P1006,43.25
9024547,205846,P1004,95.56
9024548,209510,P1005,67.54
9024549,207868,P1001,36.18
9024550,206083,P1001,86.36
9024551,202270,P1003,155.61
9024552,206650,P1004,94.38
9024553,200431,P1005,214.22
9024554,209043,P1006,72.19
9024555,204150,P1003,88
9024556,202106,P1005,118.77
9024557,208716,P1002,27.83
9024558,204112,P1004,75.11
9024559,202417,P1003,378.4
9024560,210220,P1003,53.99
9024561,205610,P1005,89.19
9024562,202189,P1003,49.99
9024563,207439,P1003,163.61
9024564,205781,P1004,137.36
9024565,206724,P1005,64.27
9024566,211960,P1005,257.64
9024567,208083,P1003,43.16
9024568,201773,P1001,310.19
9024569,201365,P1006,29.5
9024570,204199,P1006,247.69
9024571,211358,P1005,96.6
9024572,204694,P1003,153.62
9024573,201884,P1005,49.28
9024574,207271,P1003,189.06
9024575,203755,P1006,65.33
9024576,205216,P1006,81.89
9024577,206876,P1003,100.55
9024578,209693,P1004,103.22
9024579,200918,P1002,164.31
9024580,205387,P1004,238.84
9024581,201355,P1004,73.5
9024582,210827,P1003,54.15
9024583,209480,P1006,85.73
9024584,210249,P1001,78.18
9024585,203971,P1006,119.57
9024586,206400,P1005,54.92
9024587,207074,P1006,116.72
9024588,210137,P1003,48.89
9024589,204015,P1003,192.93
9024590,203552,P1004,34.71
9024591,209113,P1001,71.43
9024592,203946,P1001,93.41
9024593,202934,P1002,9.93
9024594,204566,P1003,19.19
9024595,211182,P1005,96.46
9024596,206945,P1001,107.97
9024597,205278,P1001,149.65
9024598,204154,P1004,171.51
9024599,210948,P1001,235.74
9024600,206574,P1003,107
9024601,211497,P1006,33.21
9024602,211168,P1001,99.86
9024603,205534,P1006,53.27
9024604,201549,P1005,69.78
9024605,207983,P1004,127.5
9024606,204598,P1002,81.4
9024607,204763,P1004,104.6
9024608,200958,P1004,55.1
9024609,205791,P1006,109.35
9024610,206749,P1004,165.57
9024611,200606,P1006,48.24
9024612,201741,P1005,50.42
9024613,201473,P1003,45.36
9024614,211064,P1003,33.54
9024615,205052,P1003,164.47
9024616,211748,P1006,9.3
9024617,207407,P1003,75.6
9024618,211026,P1001,53.6
9024619,204812,P1002,103.14
9024620,206090,P1005,46.13
9024621,204865,P1005,91.8
9024622,202618,P1004,109.47
9024623,202169,P1005,70.66
9024624,208162,P1003,173.84
9024625,206594,P1006,143.01
9024626,200055,P1006,155.21
9024627,206159,P1005,163.13
9024628,211171,P1005,69.68
9024629,210457,P1004,91.26
9024630,210537,P1003,240.38
9024631,210573,P1005,16.49
9024632,203474,P1001,195.38
9024633,208841,P1006,156.68
9024634,202974,P1003,120.87
9024635,208771,P1002,101.39
9024636,211945,P1001,128.12
9024637,211609,P1005,66.2
9024638,210998,P1004,115.37
9024639,210985,P1001,70.56
9024640,210885,P1004,111.17
9024641,202555,P1001,339.25
9024642,211180,P1005,183.83
9024643,205748,P1002,68.91
9024644,204002,P1002,103.97
9024645,208938,P1001,76.08
9024646,206474,P1001,75.18
9024647,206566,P1002,8.64
9024648,203109,P1006,7.8
9024649,208573,P1006,115.85
9024650,200220,P1004,52.28
9024651,209455,P1004,75.26
9024652,208419,P1006,59.99
9024653,208894,P1004,114.99
9024654,206804,P1003,10.22
9024655,206933,P1006,192.93
9024656,202774,P1001,52.58
9024657,209863,P1002,102.92
9024658,205387,P1005,195.88
9024659,208942,P1002,46.44
9024660,211887,P1003,115.57
9024661,200600,P1001,114.81
9024662,201051,P1003,248.51
9024663,202861,P1004,252.12
9024664,206564,P1001,90.4
9024665,209400,P1002,165.5
9024666,206458,P1006,129.04
9024667,208321,P1001,93.89
9024668,207918,P1002,32.45
9024669,206996,P1002,107.55
9024670,209949,P1001,177.18
9024671,201437,P1003,163.46
9024672,208172,P1003,29.15
9024673,207899,P1004,3.6
9024674,200912,P1005,21.4
9024675,209844,P1005,26.01
9024676,201926,P1005,89.91
9024677,205642,P1002,42.52
9024678,201014,P1005,126.17
9024679,210589,P1003,190.36
9024680,208222,P1002,136.53
9024681,208910,P1002,54.25
9024682,206196,P1003,26.44
9024683,203026,P1006,130.76
9024684,200947,P1004,198.94
9024685,209193,P1001,46.74
9024686,201681,P1006,73.96
9024687,210349,P1004,37.67
9024688,211936,P1004,134.67
9024689,207372,P1001,36.3
9024690,201166,P1001,168.96
9024691,209452,P1005,34.36
9024692,211224,P1006,63.76
9024693,207088,P1002,117.35
9024694,208795,P1001,104.86
9024695,208161,P1001,78.11
9024696,211912,P1005,130.76
9024697,207673,P1003,43.37
9024698,201586,P1002,78.07
9024699,205204,P1006,177.77
9024700,204767,P1006,139.97
9024701,200638,P1003,38.02
9024702,204810,P1005,61.94
9024703,209884,P1006,99.12
9024704,204361,P1001,59.43
9024705,200405,P1002,40.12
9024706,203315,P1003,119.36
9024707,210551,P1001,90.85
9024708,210326,P1006,65.86
9024709,200805,P1004,107.23
9024710,211944,P1001,111.49
9024711,210505,P1004,83.68
9024712,205006,P1004,80.39
9024713,211791,P1005,57.4
9024714,202557,P1003,133.45
9024715,210641,P1001,137.39
9024716,200905,P1002,177.74
9024717,201781,P1001,225.07
9024718,210937,P1002,11.36
9024719,203480,P1006,8.47
9024720,200107,P1005,91.3
9024721,202665,P1001,179.76
9024722,202425,P1003,130.82
9024723,209814,P1004,26.96
9024724,200965,P1001,53.75
9024725,210037,P1001,64.08
9024726,200629,P1004,45.57
9024727,200238,P1001,77.76
9024728,202272,P1001,82.38
9024729,201659,P1003,78.13
9024730,203705,P1006,19.32
9024731,205410,P1005,53.38
9024732,201676,P1006,41.31
9024733,209194,P1005,243.84
9024734,209557,P1002,47.92
9024735,210674,P1006,114.12
9024736,206432,P1006,64.12
9024737,208213,P1004,29.31
9024738,207673,P1005,13.18
9024739,209482,P1004,155.58
9024740,207221,P1006,75.28
9024741,211459,P1006,47.95
9024742,204358,P1006,80.27
9024743,211908,P1002,50.08
9024744,206281,P1004,70.17
9024745,203541,P1005,260.32
9024746,206722,P1002,32.28
9024747,203574,P1006,28.28
9024748,210125,P1001,209.29
9024749,209875,P1005,67.07
9024750,203427,P1001,34.92
9024751,200492,P1004,310.74
9024752,205883,P1004,88.43
9024753,200671,P1006,75.24
9024754,204417,P1004,109.19
9024755,201109,P1005,42
9024756,209764,P1002,45.59
9024757,210600,P1003,56.02
9024758,210155,P1006,28.82
9024759,210519,P1002,7.32
9024760,200824,P1004,44.19
9024761,202615,P1003,120.19
9024762,204543,P1002,43.64
9024763,205569,P1004,28.76
9024764,200711,P1002,23.47
9024765,206515,P1003,135.89
9024766,206262,P1003,137.89
9024767,211711,P1005,94.8
9024768,200772,P1005,86.83
9024769,208400,P1001,49.37
9024770,207240,P1006,3.89
9024771,203456,P1004,12.89
9024772,208715,P1004,88.55
9024773,203483,P1005,86.46
9024774,202403,P1003,39.24
9024775,204892,P1006,64.44
9024776,208521,P1003,24.74
9024777,202461,P1006,36.58
9024778,210471,P1001,192.56
9024779,209928,P1006,85.28
